,PeriodStart,PeriodEnd,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,GHI(W/m2) medido,UVE (W/m2) medido
2580,2013-04-18T12:00:00Z,2013-04-18T13:00:00Z,PT60M,11.5,-65,0.0,8.2,51,781,316,367,12.2,80.1,0.0,812.1,330,1.2,66,0.14,812.7349585487979,0.17986185
2581,2013-04-18T13:00:00Z,2013-04-18T14:00:00Z,PT60M,14.1,-55,0.0,9.3,61,876,508,569,12.4,72.6,0.0,812.1,24,1.4,55,0.14,850.6812771895262,0.1961473499999999
2582,2013-04-18T14:00:00Z,2013-04-18T15:00:00Z,PT60M,16.7,-40,0.0,10.3,67,923,658,725,12.5,66.0,0.0,812.2,49,2.3,45,0.14,808.206106870229,0.1769922
2583,2013-04-18T15:00:00Z,2013-04-18T16:00:00Z,PT60M,18.3,-21,0.0,11.0,70,946,749,819,12.8,62.5,0.0,812.0,56,2.9,38,0.14,689.3437576951491,0.131019525
2584,2013-04-18T16:00:00Z,2013-04-18T17:00:00Z,PT60M,18.7,4,0.0,11.2,71,949,772,843,13.2,61.7,0.0,811.5,55,2.9,36,0.14,511.3211031765574,0.07496212500000005
2585,2013-04-18T17:00:00Z,2013-04-18T18:00:00Z,PT60M,19.0,27,0.0,11.3,70,937,725,795,13.7,61.0,0.0,811.0,55,3.0,39,0.14,288.6132315521629,0.0288499995
2586,2013-04-18T18:00:00Z,2013-04-18T19:00:00Z,PT60M,18.9,45,0.0,11.4,66,906,613,679,14.2,61.9,0.0,810.6,56,2.9,47,0.14,42.41976524665517,0.0051212322
2587,2013-04-18T19:00:00Z,2013-04-18T20:00:00Z,PT60M,18.2,58,0.0,11.4,59,843,446,505,14.7,64.6,0.0,810.3,59,2.8,58,0.14,-6.424936386768445,6.133365e-05
2588,2013-04-18T20:00:00Z,2013-04-18T21:00:00Z,PT60M,17.5,68,0.0,11.4,48,717,246,294,15.2,67.5,0.0,810.0,62,2.7,70,0.14,-6.215628334564555,0.0
2589,2013-04-18T21:00:00Z,2013-04-18T22:00:00Z,PT60M,16.6,75,0.0,11.4,25,401,63,88,15.9,71.5,0.0,810.0,61,2.6,83,0.14,-5.893458097348761,-7.761600000000004e-06
2590,2013-04-18T22:00:00Z,2013-04-18T23:00:00Z,PT60M,15.5,81,0.0,11.4,1,9,1,1,16.8,76.8,0.0,810.1,55,2.4,96,0.14,-3.937864237051632,-4.083660000000001e-05
2591,2013-04-18T23:00:00Z,2013-04-19T00:00:00Z,PT60M,14.3,87,0.0,11.4,0,0,0,0,17.6,82.6,0.0,810.3,49,2.3,110,0.14,-3.734712304030209,-5.644800000000003e-05
2592,2013-04-19T00:00:00Z,2013-04-19T01:00:00Z,PT60M,13.5,94,0.0,11.3,0,0,0,0,18.2,86.4,0.0,810.7,42,2.2,124,0.14,-3.041122876138882,-6.315120000000003e-05
2593,2013-04-19T01:00:00Z,2013-04-19T02:00:00Z,PT60M,13.2,102,0.0,11.2,0,0,0,0,18.4,87.9,0.0,811.1,33,2.0,137,0.14,-3.679307231388002,-6.526800000000003e-05
2594,2013-04-19T02:00:00Z,2013-04-19T03:00:00Z,PT60M,12.8,114,0.0,11.1,0,0,0,0,18.6,89.4,0.0,811.6,22,1.8,150,0.14,-3.790117376672415,-6.449310000000003e-05
2595,2013-04-19T03:00:00Z,2013-04-19T04:00:00Z,PT60M,12.5,139,0.0,10.9,0,0,0,0,18.5,90.1,0.0,811.8,11,1.7,161,0.14,-3.613641960108349,-6.662565000000004e-05
2596,2013-04-19T04:00:00Z,2013-04-19T05:00:00Z,PT60M,12.2,-171,0.0,10.6,0,0,0,0,18.1,90.1,0.0,811.7,1,1.7,165,0.14,-3.749076582122632,-6.520815000000003e-05
2597,2013-04-19T05:00:00Z,2013-04-19T06:00:00Z,PT60M,11.9,-129,0.0,10.3,0,0,0,0,17.8,90.0,0.0,811.6,351,1.7,158,0.14,-3.595173602560948,-6.645555000000001e-05
2598,2013-04-19T06:00:00Z,2013-04-19T07:00:00Z,PT60M,11.3,-109,0.0,9.9,0,0,0,0,17.5,90.8,0.0,811.4,342,1.8,146,0.14,-3.603381761470903,-6.450570000000003e-05
2599,2013-04-19T07:00:00Z,2013-04-19T08:00:00Z,PT60M,10.3,-99,0.0,9.2,0,0,0,0,17.2,92.5,0.0,811.3,335,2.0,133,0.14,3.669047032750553,0.00036280755
2600,2013-04-19T08:00:00Z,2013-04-19T09:00:00Z,PT60M,9.4,-92,0.0,8.5,0,0,0,0,16.9,94.1,0.0,811.1,329,2.2,119,0.14,126.9904785356645,0.0088518465
2601,2013-04-19T09:00:00Z,2013-04-19T10:00:00Z,PT60M,9.2,-85,0.0,8.2,0,0,0,0,16.5,93.5,0.0,811.1,325,2.2,106,0.14,336.2246573093654,0.03781165500000001
2602,2013-04-19T10:00:00Z,2013-04-19T11:00:00Z,PT60M,9.8,-79,0.0,8.4,3,46,5,8,15.8,90.5,0.0,811.4,322,1.9,92,0.14,537.4456209472216,0.08566677
2603,2013-04-19T11:00:00Z,2013-04-19T12:00:00Z,PT60M,10.5,-73,0.1,8.5,37,510,106,143,15.2,87.5,0.0,811.6,318,1.6,79,0.14,703.5849134039233,0.1381949099999999
2604,2013-04-19T12:00:00Z,2013-04-19T13:00:00Z,PT60M,12.1,-65,0.0,9.1,59,740,298,357,14.9,82.1,0.0,811.9,338,1.2,66,0.14,806.820980054174,0.1788255
2605,2013-04-19T13:00:00Z,2013-04-19T14:00:00Z,PT60M,14.6,-54,0.0,10.2,72,841,486,558,15.0,74.8,0.0,812.1,29,1.4,55,0.14,840.137897069687,0.1918538999999999
2606,2013-04-19T14:00:00Z,2013-04-19T15:00:00Z,PT60M,17.0,-40,0.0,11.2,78,894,635,713,15.0,68.4,0.0,812.2,52,2.3,45,0.14,798.5266354756625,0.17274285
2607,2013-04-19T15:00:00Z,2013-04-19T16:00:00Z,PT60M,18.5,-20,0.0,11.6,75,929,733,808,15.2,64.3,0.0,812.1,56,2.9,38,0.14,683.6452433719119,0.12822579
2608,2013-04-19T16:00:00Z,2013-04-19T17:00:00Z,PT60M,18.9,4,0.0,11.5,75,934,756,831,15.7,62.1,0.0,811.7,54,3.0,36,0.14,512.8539768529919,0.07430031
2609,2013-04-19T17:00:00Z,2013-04-19T18:00:00Z,PT60M,19.3,27,0.0,11.4,74,921,709,783,16.1,60.1,0.0,811.3,52,3.1,40,0.14,203.4925716161865,0.0263960865
2610,2013-04-19T18:00:00Z,2013-04-19T19:00:00Z,PT60M,19.1,45,4.5,11.3,129,752,511,640,16.5,60.8,0.0,811.0,53,3.1,48,0.14,35.39973733891488,0.0045115182
2611,2013-04-19T19:00:00Z,2013-04-19T20:00:00Z,PT60M,18.3,58,18.5,11.4,219,344,188,407,17.1,64.5,0.0,810.8,57,3.0,58,0.14,-6.071985553640317,4.556789999999999e-05
2612,2013-04-19T20:00:00Z,2013-04-19T21:00:00Z,PT60M,17.4,67,34.8,11.5,171,48,20,191,17.6,68.4,0.0,810.6,62,2.8,70,0.14,-1.766806205368136,0.0
2613,2013-04-19T21:00:00Z,2013-04-19T22:00:00Z,PT60M,16.6,75,42.2,11.7,46,0,0,46,18.2,72.9,0.0,810.7,63,2.7,83,0.14,-3.521300172371338,0.0
2614,2013-04-19T22:00:00Z,2013-04-19T23:00:00Z,PT60M,15.7,81,28.6,11.9,1,0,0,1,19.0,78.2,0.0,811.0,59,2.5,97,0.14,-4.067142739883447,-6.085800000000003e-06
2615,2013-04-19T23:00:00Z,2013-04-20T00:00:00Z,PT60M,14.8,87,12.0,12.1,0,0,0,0,19.7,83.7,0.0,811.3,55,2.4,110,0.14,-4.046622342608556,-3.3516e-05
2616,2013-04-20T00:00:00Z,2013-04-20T01:00:00Z,PT60M,14.1,93,0.2,12.0,0,0,0,0,20.0,87.6,0.0,811.6,47,2.3,124,0.14,-4.063038660428469,-5.830020000000002e-05
2617,2013-04-20T01:00:00Z,2013-04-20T02:00:00Z,PT60M,13.5,101,0.0,11.8,0,0,0,0,20.1,89.5,0.0,811.8,35,2.2,137,0.14,-4.063038660428469,-6.325200000000002e-05
2618,2013-04-20T02:00:00Z,2013-04-20T03:00:00Z,PT60M,12.8,114,0.0,11.5,0,0,0,0,20.1,91.3,0.0,812.1,22,2.2,150,0.14,-4.063038660428469,-6.493095000000002e-05
2619,2013-04-20T03:00:00Z,2013-04-20T04:00:00Z,PT60M,12.3,139,0.0,11.0,0,0,0,0,20.0,92.1,0.0,812.1,12,2.2,161,0.14,-4.026101945333665,-6.76872e-05
2620,2013-04-20T04:00:00Z,2013-04-20T05:00:00Z,PT60M,11.7,-171,0.0,10.4,0,0,0,0,19.6,91.6,0.0,811.9,6,2.2,165,0.14,-3.445374702454241,-6.653430000000002e-05
2621,2013-04-20T05:00:00Z,2013-04-20T06:00:00Z,PT60M,11.1,-128,0.0,9.7,0,0,0,0,19.3,91.2,0.0,811.6,360,2.3,158,0.14,-2.468603792169416,-6.644925000000003e-05
2622,2013-04-20T06:00:00Z,2013-04-20T07:00:00Z,PT60M,10.6,-109,0.0,9.2,0,0,0,0,19.1,91.1,0.0,811.4,354,2.3,146,0.14,-1.461052285972256,-6.768405000000003e-05
2623,2013-04-20T07:00:00Z,2013-04-20T08:00:00Z,PT60M,10.0,-98,0.0,8.6,0,0,0,0,19.1,91.3,0.0,811.3,351,2.4,133,0.14,4.947467782976278,0.000341082
2624,2013-04-20T08:00:00Z,2013-04-20T09:00:00Z,PT60M,9.4,-91,0.0,8.1,0,0,0,0,19.0,91.6,0.0,811.1,347,2.4,120,0.14,120.6045309037183,0.008531680500000001
2625,2013-04-20T09:00:00Z,2013-04-20T10:00:00Z,PT60M,9.4,-85,0.0,8.0,0,0,0,0,18.7,91.1,0.0,811.3,342,2.3,106,0.14,328.6526307149306,0.03716307000000001
2626,2013-04-20T10:00:00Z,2013-04-20T11:00:00Z,PT60M,10.0,-79,0.0,8.4,3,40,4,8,18.1,89.9,0.0,811.7,334,2.1,92,0.14,531.2689813674791,0.085030785
2627,2013-04-20T11:00:00Z,2013-04-20T12:00:00Z,PT60M,10.6,-72,0.0,8.7,42,457,95,137,17.4,88.4,0.0,812.0,325,1.9,79,0.14,694.75293441681,0.137986695
2628,2013-04-20T12:00:00Z,2013-04-20T13:00:00Z,PT60M,12.1,-64,0.0,9.1,71,692,278,348,17.1,81.6,0.0,812.3,335,1.5,67,0.14,795.3931708117871,0.1769166000000001
2629,2013-04-20T13:00:00Z,2013-04-20T14:00:00Z,PT60M,14.7,-54,0.0,9.5,87,800,460,547,17.0,70.8,0.0,812.3,15,1.6,55,0.14,829.6006730690303,0.1893213
2630,2013-04-20T14:00:00Z,2013-04-20T15:00:00Z,PT60M,17.3,-40,0.0,9.9,95,860,608,702,16.9,61.7,0.0,812.3,42,2.2,45,0.14,787.2855618484775,0.1708465500000001
2631,2013-04-20T15:00:00Z,2013-04-20T16:00:00Z,PT60M,18.8,-20,0.0,10.3,87,904,711,798,16.9,57.6,0.0,812.0,52,2.7,38,0.14,674.294098333744,0.12457746
2632,2013-04-20T16:00:00Z,2013-04-20T17:00:00Z,PT60M,19.3,4,0.0,10.7,87,911,734,822,17.0,57.7,0.0,811.3,57,2.8,36,0.14,424.8502010998933,0.066074715
2633,2013-04-20T17:00:00Z,2013-04-20T18:00:00Z,PT60M,19.7,27,0.0,11.2,87,898,688,775,17.1,58.0,0.0,810.7,61,3.0,40,0.14,145.296724944595,0.0238704795
2634,2013-04-20T18:00:00Z,2013-04-20T19:00:00Z,PT60M,19.6,45,3.7,11.4,126,758,512,638,17.3,59.3,0.0,810.3,65,3.0,48,0.14,26.89403266847244,0.0040611312
2635,2013-04-20T19:00:00Z,2013-04-20T20:00:00Z,PT60M,19.0,58,15.4,11.5,201,402,216,417,17.6,62.0,0.0,810.1,69,2.9,59,0.14,-6.090453911187717,4.045544999999999e-05
2636,2013-04-20T20:00:00Z,2013-04-20T21:00:00Z,PT60M,18.3,67,29.4,11.6,168,85,34,202,17.9,64.9,0.0,810.0,72,2.7,71,0.14,-0.2606090453911187,0.0
2637,2013-04-20T21:00:00Z,2013-04-20T22:00:00Z,PT60M,17.4,74,35.6,11.7,50,1,0,50,18.1,69.2,0.0,810.1,68,2.4,84,0.14,-1.430271690059919,8.820000000000001e-08
2638,2013-04-20T22:00:00Z,2013-04-20T23:00:00Z,PT60M,16.2,81,24.0,11.8,1,0,0,1,18.2,75.4,0.0,810.6,50,2.1,97,0.14,-5.567183780677993,-5.292000000000002e-06
2639,2013-04-20T23:00:00Z,2013-04-21T00:00:00Z,PT60M,15.0,87,9.6,12.0,0,0,0,0,18.3,82.0,0.0,811.0,28,2.0,110,0.14,-4.301075268817208,-3.68676e-05
2640,2013-04-21T00:00:00Z,2013-04-21T01:00:00Z,PT60M,13.8,93,0.2,11.6,0,0,0,0,18.4,86.3,0.0,811.3,10,2.0,124,0.14,-3.866042846589513,-5.627159999999998e-05
2641,2013-04-21T01:00:00Z,2013-04-21T02:00:00Z,PT60M,12.7,101,0.0,10.7,0,0,0,0,18.3,87.8,0.0,811.7,352,2.0,138,0.14,-3.909135680866784,-6.235740000000003e-05
2642,2013-04-21T02:00:00Z,2013-04-21T03:00:00Z,PT60M,11.6,113,0.0,9.9,0,0,0,0,18.2,89.1,0.0,812.0,335,2.1,151,0.14,-4.050726422063534,-6.368670000000004e-05
2643,2013-04-21T03:00:00Z,2013-04-21T04:00:00Z,PT60M,10.9,138,0.0,9.2,0,0,0,0,18.0,89.2,0.0,812.0,326,2.2,162,0.14,-3.892719363046871,-6.441435000000002e-05
2644,2013-04-21T04:00:00Z,2013-04-21T05:00:00Z,PT60M,10.8,-171,0.0,8.9,0,0,0,0,17.6,88.0,0.0,811.9,323,2.2,166,0.14,-3.999425428876306,-6.618465000000002e-05
2645,2013-04-21T05:00:00Z,2013-04-21T06:00:00Z,PT60M,10.6,-127,0.0,8.5,0,0,0,0,17.2,86.9,0.0,811.7,320,2.1,158,0.14,-3.584913403923501,-6.662880000000002e-05
2646,2013-04-21T06:00:00Z,2013-04-21T07:00:00Z,PT60M,10.2,-108,0.0,8.0,0,0,0,0,16.8,86.2,0.0,811.6,318,2.2,146,0.14,-4.00968562751375,-6.477345000000003e-05
2647,2013-04-21T07:00:00Z,2013-04-21T08:00:00Z,PT60M,9.7,-98,0.0,7.5,0,0,0,0,16.4,86.0,0.0,811.5,316,2.2,133,0.14,3.371501272264631,0.0003336102
2648,2013-04-21T08:00:00Z,2013-04-21T09:00:00Z,PT60M,9.3,-91,0.0,7.0,0,0,0,0,16.0,85.8,0.0,811.5,314,2.3,120,0.14,122.9253878355085,0.0086015475
2649,2013-04-21T09:00:00Z,2013-04-21T10:00:00Z,PT60M,9.3,-85,0.0,7.0,0,0,0,0,15.3,85.2,0.0,811.7,311,2.2,106,0.14,334.4640072231799,0.037487835
2650,2013-04-21T10:00:00Z,2013-04-21T11:00:00Z,PT60M,9.9,-79,0.0,7.4,3,48,5,8,14.4,84.2,0.0,812.0,306,2.1,93,0.14,535.4099975375523,0.08689904999999999
2651,2013-04-21T11:00:00Z,2013-04-21T12:00:00Z,PT60M,10.6,-72,0.0,7.8,35,526,107,142,13.4,83.1,0.0,812.4,301,2.0,79,0.14,698.7236312895017,0.14055111
2652,2013-04-21T12:00:00Z,2013-04-21T13:00:00Z,PT60M,12.3,-64,0.0,8.7,56,756,301,357,12.8,78.7,0.0,812.7,309,1.4,67,0.14,800.3857834687681,0.1800319499999999
2653,2013-04-21T13:00:00Z,2013-04-21T14:00:00Z,PT60M,15.0,-54,0.0,9.9,67,859,491,558,12.4,71.4,0.0,813.0,1,0.9,55,0.14,825.0102601986371,0.1906632
2654,2013-04-21T14:00:00Z,2013-04-21T15:00:00Z,PT60M,17.8,-39,0.0,11.2,71,914,644,715,12.0,65.1,0.0,813.2,52,1.4,45,0.14,778.9686448329641,0.1709599499999999
2655,2013-04-21T15:00:00Z,2013-04-21T16:00:00Z,PT60M,19.4,-20,0.0,11.8,67,950,743,810,11.8,61.4,0.0,813.1,66,2.0,39,0.14,664.3540178937864,0.12583809
2656,2013-04-21T16:00:00Z,2013-04-21T17:00:00Z,PT60M,19.9,4,0.0,11.8,65,959,769,835,11.7,59.8,0.0,812.6,70,2.3,37,0.14,490.9402446031355,0.07162154999999999
2657,2013-04-21T17:00:00Z,2013-04-21T18:00:00Z,PT60M,20.3,27,0.0,11.8,64,950,724,787,11.6,58.3,0.0,812.2,74,2.5,40,0.14,273.4671263235656,0.027194769
2658,2013-04-21T18:00:00Z,2013-04-21T19:00:00Z,PT60M,20.1,45,0.0,11.9,61,918,610,671,11.6,59.1,0.0,811.9,76,2.6,48,0.14,51.51235327915947,0.004626697949999999
2659,2013-04-21T19:00:00Z,2013-04-21T20:00:00Z,PT60M,19.4,57,0.0,11.9,54,857,443,498,11.7,62.1,0.0,811.7,76,2.5,59,0.14,-7.530985799885085,3.956714999999999e-05
2660,2013-04-21T20:00:00Z,2013-04-21T21:00:00Z,PT60M,18.6,67,2.1,12.0,53,680,230,282,11.8,65.5,0.0,811.5,76,2.4,71,0.14,-7.502257243700237,0.0
2661,2013-04-21T21:00:00Z,2013-04-21T22:00:00Z,PT60M,17.5,74,2.4,12.0,28,340,50,79,12.0,69.9,0.0,811.6,70,2.2,84,0.14,-4.348272182549454,-4.41e-07
2662,2013-04-21T22:00:00Z,2013-04-21T23:00:00Z,PT60M,16.2,80,0.0,11.9,0,8,1,1,12.3,75.8,0.0,812.0,57,2.1,97,0.14,-3.209390133792991,-1.47294e-05
2663,2013-04-21T23:00:00Z,2013-04-22T00:00:00Z,PT60M,14.8,86,0.0,11.8,0,0,0,0,12.5,82.1,0.0,812.3,42,2.0,111,0.14,-3.841418369859643,-4.33062e-05
2664,2013-04-22T00:00:00Z,2013-04-22T01:00:00Z,PT60M,13.7,93,0.0,11.6,0,0,0,0,12.7,86.9,0.0,812.7,24,1.9,124,0.14,-3.020602478863991,-4.992120000000002e-05
2665,2013-04-22T01:00:00Z,2013-04-22T02:00:00Z,PT60M,12.8,100,0.0,11.2,0,0,0,0,12.7,89.8,0.0,813.0,358,1.7,138,0.14,-3.921447919231719,-5.865300000000002e-05
2666,2013-04-22T02:00:00Z,2013-04-22T03:00:00Z,PT60M,12.0,113,0.0,10.8,0,0,0,0,12.7,92.7,0.0,813.3,333,1.9,151,0.14,-3.593121562833458,-6.262515000000003e-05
2667,2013-04-22T03:00:00Z,2013-04-22T04:00:00Z,PT60M,11.3,138,0.0,10.3,0,0,0,0,12.5,94.0,0.0,813.2,321,2.1,162,0.14,-4.097923335795785,-6.520500000000002e-05
2668,2013-04-22T04:00:00Z,2013-04-22T05:00:00Z,PT60M,10.7,-170,0.0,9.7,0,0,0,0,12.2,93.6,0.0,812.9,316,2.1,166,0.14,-3.983009111056393,-6.591060000000003e-05
2669,2013-04-22T05:00:00Z,2013-04-22T06:00:00Z,PT60M,10.1,-127,0.0,9.0,0,0,0,0,11.9,93.1,0.0,812.5,310,2.0,159,0.14,-3.564393006648609,-6.529320000000001e-05
2670,2013-04-22T06:00:00Z,2013-04-22T07:00:00Z,PT60M,9.5,-108,0.0,8.4,0,0,0,0,11.6,93.0,0.0,812.2,307,2.0,147,0.14,-4.034310104243621,-6.388200000000004e-05
2671,2013-04-22T07:00:00Z,2013-04-22T08:00:00Z,PT60M,8.9,-97,0.0,7.9,0,0,0,0,11.3,93.1,0.0,811.9,306,2.1,133,0.14,2.661495526553395,0.0003253572
2672,2013-04-22T08:00:00Z,2013-04-22T09:00:00Z,PT60M,8.3,-90,0.0,7.3,0,0,0,0,11.0,93.2,0.0,811.6,305,2.2,120,0.14,133.3374374127883,0.008709561000000001
2673,2013-04-22T09:00:00Z,2013-04-22T10:00:00Z,PT60M,8.3,-84,0.0,7.0,0,0,0,0,10.7,91.5,0.0,811.7,305,2.2,106,0.14,333.5631617828121,0.038313135
2674,2013-04-22T10:00:00Z,2013-04-22T11:00:00Z,PT60M,9.0,-78,0.0,7.1,3,54,6,8,10.4,88.2,0.0,812.0,304,2.2,93,0.14,541.4142657801856,0.08782704000000002
2675,2013-04-22T11:00:00Z,2013-04-22T12:00:00Z,PT60M,9.6,-72,0.0,7.2,31,568,113,144,10.1,84.9,0.0,812.4,303,2.1,79,0.14,700.9767709102848,0.141884505
2676,2013-04-22T12:00:00Z,2013-04-22T13:00:00Z,PT60M,11.5,-64,0.0,7.9,48,791,313,360,9.9,78.8,0.0,812.8,316,1.7,67,0.14,800.9008454403672,0.1821897
2677,2013-04-22T13:00:00Z,2013-04-22T14:00:00Z,PT60M,14.5,-53,0.0,9.2,57,887,505,562,9.8,70.5,0.0,813.0,2,1.3,55,0.14,830.6738898465069,0.194733
2678,2013-04-22T14:00:00Z,2013-04-22T15:00:00Z,PT60M,17.5,-39,0.0,10.4,62,937,657,718,9.7,63.4,0.0,813.3,42,1.9,45,0.14,787.1460231470081,0.17329725
2679,2013-04-22T15:00:00Z,2013-04-22T16:00:00Z,PT60M,19.2,-20,0.0,11.1,63,962,749,812,9.8,59.5,0.0,813.2,54,2.5,39,0.14,673.7031108922268,0.127217475
2680,2013-04-22T16:00:00Z,2013-04-22T17:00:00Z,PT60M,19.7,4,0.0,11.3,63,967,773,835,9.9,58.3,0.0,812.6,58,2.7,37,0.14,484.9010916851352,0.07134592499999999
2681,2013-04-22T17:00:00Z,2013-04-22T18:00:00Z,PT60M,20.1,27,0.0,11.4,61,957,726,787,10.1,57.3,0.0,812.1,61,2.9,41,0.14,264.4504637609784,0.026716284
2682,2013-04-22T18:00:00Z,2013-04-22T19:00:00Z,PT60M,20.0,44,0.0,11.5,56,930,614,671,10.3,58.2,0.0,811.7,64,2.9,49,0.14,50.60740375933677,0.0042957873
2683,2013-04-22T19:00:00Z,2013-04-22T20:00:00Z,PT60M,19.3,57,0.0,11.6,50,869,446,496,10.5,61.3,0.0,811.5,66,2.7,59,0.14,-7.924977427563004,2.96982e-05
2684,2013-04-22T20:00:00Z,2013-04-22T21:00:00Z,PT60M,18.5,66,0.9,11.8,45,719,237,282,10.8,64.7,0.0,811.4,67,2.5,71,0.14,-6.769679060986618,-8.820000000000001e-08
2685,2013-04-22T21:00:00Z,2013-04-22T22:00:00Z,PT60M,17.5,74,1.1,11.8,21,375,58,79,11.1,69.1,0.0,811.5,61,2.3,84,0.14,-4.046622342608553,-5.821200000000002e-06
2686,2013-04-22T22:00:00Z,2013-04-22T23:00:00Z,PT60M,16.1,80,0.1,11.6,0,7,1,1,11.4,74.8,0.0,812.0,44,2.2,97,0.14,-4.450874168923909,-3.09582e-05
2687,2013-04-22T23:00:00Z,2013-04-23T00:00:00Z,PT60M,14.7,86,0.0,11.4,0,0,0,0,11.7,81.0,0.0,812.4,27,2.3,111,0.14,-2.524008864811623,-4.965660000000002e-05
2688,2013-04-23T00:00:00Z,2013-04-23T01:00:00Z,PT60M,13.3,92,0.0,11.0,0,0,0,0,11.9,85.7,0.0,812.8,10,2.3,124,0.14,-2.29212837560535,-5.3361e-05
2689,2013-04-23T01:00:00Z,2013-04-23T02:00:00Z,PT60M,12.1,100,0.0,10.3,0,0,0,0,12.0,88.4,0.0,813.1,350,2.3,138,0.14,-3.121152425510958,-6.182820000000002e-05
2690,2013-04-23T02:00:00Z,2013-04-23T03:00:00Z,PT60M,10.9,112,0.0,9.5,0,0,0,0,12.1,91.1,0.0,813.4,333,2.5,151,0.14,-3.98916523023886,-6.502230000000004e-05
2691,2013-04-23T03:00:00Z,2013-04-23T04:00:00Z,PT60M,10.1,137,0.0,8.9,0,0,0,0,12.0,92.7,0.0,813.3,321,2.6,162,0.14,-3.525404251826317,-6.512310000000003e-05
2692,2013-04-23T04:00:00Z,2013-04-23T05:00:00Z,PT60M,9.5,-170,0.0,8.4,0,0,0,0,11.8,93.0,0.0,813.0,313,2.4,166,0.14,-2.645079208733482,-6.433245000000001e-05
2693,2013-04-23T05:00:00Z,2013-04-23T06:00:00Z,PT60M,9.0,-126,0.0,8.0,0,0,0,0,11.5,93.2,0.0,812.6,304,2.3,159,0.14,-3.459738980546665,-6.475770000000001e-05
2694,2013-04-23T06:00:00Z,2013-04-23T07:00:00Z,PT60M,8.5,-107,0.0,7.4,0,0,0,0,11.2,93.1,0.0,812.3,298,2.2,147,0.14,-3.2832635639826,-6.565545e-05
2695,2013-04-23T07:00:00Z,2013-04-23T08:00:00Z,PT60M,8.0,-97,0.0,6.8,0,0,0,0,10.9,92.6,0.0,812.1,297,2.1,133,0.14,3.024706558318969,0.00031155705
2696,2013-04-23T08:00:00Z,2013-04-23T09:00:00Z,PT60M,7.5,-90,0.0,6.3,0,0,0,0,10.6,92.0,0.0,811.9,295,2.1,120,0.14,124.2079126651892,0.008566614000000002
2697,2013-04-23T09:00:00Z,2013-04-23T10:00:00Z,PT60M,7.6,-84,0.0,6.1,0,0,0,0,10.1,90.3,0.0,812.0,293,2.0,106,0.14,335.83682180087,0.03820068
2698,2013-04-23T10:00:00Z,2013-04-23T11:00:00Z,PT60M,8.2,-78,0.0,6.3,3,55,6,8,9.4,87.5,0.0,812.5,292,1.9,93,0.14,540.7350406303866,0.08722413000000001
2699,2013-04-23T11:00:00Z,2013-04-23T12:00:00Z,PT60M,9.0,-71,0.0,6.5,29,581,115,144,8.7,84.5,0.0,813.0,291,1.8,80,0.14,703.0903718295983,0.139450815
2700,2013-04-23T12:00:00Z,2013-04-23T13:00:00Z,PT60M,10.9,-63,0.0,7.1,45,804,316,361,8.4,77.6,0.0,813.4,307,1.3,67,0.14,795.3705983747845,0.17930745
2701,2013-04-23T13:00:00Z,2013-04-23T14:00:00Z,PT60M,14.1,-53,0.0,8.2,54,898,509,563,8.4,67.8,0.0,813.6,12,1.2,55,0.14,828.2914717228922,0.19290285
2702,2013-04-23T14:00:00Z,2013-04-23T15:00:00Z,PT60M,17.2,-39,0.0,9.3,60,945,659,719,8.4,59.6,0.0,813.8,45,2.2,46,0.14,765.9669211195927,0.170035425
2703,2013-04-23T15:00:00Z,2013-04-23T16:00:00Z,PT60M,19.0,-19,0.0,9.8,64,964,748,812,8.6,55.3,0.0,813.7,54,2.8,39,0.14,665.3082163670691,0.12562515
2704,2013-04-23T16:00:00Z,2013-04-23T17:00:00Z,PT60M,19.4,4,0.0,9.9,66,966,768,834,8.8,54.3,0.0,813.3,57,3.0,37,0.14,513.7732906509068,0.07332443999999999
2705,2013-04-23T17:00:00Z,2013-04-23T18:00:00Z,PT60M,19.8,27,0.0,10.0,65,953,719,785,9.1,53.4,0.0,812.8,59,3.1,41,0.14,277.4070426003447,0.02680593300000001
2706,2013-04-23T18:00:00Z,2013-04-23T19:00:00Z,PT60M,19.6,44,0.0,10.2,62,921,606,668,9.4,54.5,0.0,812.4,61,3.1,49,0.14,54.70943117458752,0.004381347600000001
2707,2013-04-23T19:00:00Z,2013-04-23T20:00:00Z,PT60M,18.9,57,2.6,10.4,80,782,401,481,9.6,57.7,0.0,812.1,63,2.7,59,0.14,-7.678732660264307,2.64411e-05
2708,2013-04-23T20:00:00Z,2013-04-23T21:00:00Z,PT60M,18.2,66,1.1,10.6,50,704,229,279,9.8,61.3,0.0,811.9,65,2.4,71,0.14,-6.094557990642695,-2.646e-07
2709,2013-04-23T21:00:00Z,2013-04-23T22:00:00Z,PT60M,17.1,74,0.0,10.6,21,372,56,78,10.0,65.9,0.0,811.9,56,2.1,84,0.14,-3.574653205286055,-6.262200000000002e-06
