PeriodStart;PeriodEnd;Period;AirTemp;Azimuth;CloudOpacity;DewpointTemp;Dhi;Dni;Ebh;Ghi;PrecipitableWater;RelativeHumidity;SnowWater;SurfacePressure;WindDirection10m;WindSpeed10m;Zenith;AlbedoDaily
2013-09-10T16:00:00Z;2013-09-10T17:00:00Z;PT60M;25.5;6;0.9;3.1;120;927;798;917;5;23.3;0;808;41;3.7;31;0.13
2013-09-10T17:00:00Z;2013-09-10T18:00:00Z;PT60M;26;32;3;3.8;166;829;676;842;5.6;23.8;0;807.5;47;4;35;0.13
2013-09-10T18:00:00Z;2013-09-10T19:00:00Z;PT60M;25.8;51;0;4.6;105;889;638;743;6.3;25.6;0;807;50;4;44;0.13
2013-09-10T19:00:00Z;2013-09-10T20:00:00Z;PT60M;24.9;64;0;5.5;101;798;454;555;6.9;28.8;0;806.5;52;3.5;55;0.13
2013-09-10T20:00:00Z;2013-09-10T21:00:00Z;PT60M;23.9;73;2.4;6.4;96;574;224;321;7.5;32.4;0;806.1;55;3.1;68;0.13
2013-09-10T21:00:00Z;2013-09-10T22:00:00Z;PT60M;22.5;80;6.3;7.1;61;191;33;94;8.1;36.9;0;806;51;2.8;81;0.13
2013-09-10T22:00:00Z;2013-09-10T23:00:00Z;PT60M;20.7;86;0.1;7.5;1;6;1;2;8.7;42.6;0;806.2;38;2.8;95;0.13
2013-09-10T23:00:00Z;2013-09-11T00:00:00Z;PT60M;18.8;93;0;8;0;0;0;0;9.3;49.2;0;806.4;26;3;108;0.13
2013-09-11T00:00:00Z;2013-09-11T01:00:00Z;PT60M;17.1;100;0;8;0;0;0;0;9.7;55;0;806.5;14;3;122;0.13
2013-09-11T01:00:00Z;2013-09-11T02:00:00Z;PT60M;15.5;109;0;7.7;0;0;0;0;10;59.4;0;806.5;0;2.8;135;0.13
2013-09-11T02:00:00Z;2013-09-11T03:00:00Z;PT60M;14;123;0;7.3;0;0;0;0;10.3;64.2;0;806.6;346;2.9;147;0.13
2013-09-11T03:00:00Z;2013-09-11T04:00:00Z;PT60M;12.8;149;0;6.9;0;0;0;0;10.4;67.6;0;806.4;336;2.8;157;0.13
2013-09-11T04:00:00Z;2013-09-11T05:00:00Z;PT60M;12;-172;0;6.5;0;0;0;0;10.2;69.3;0;806;328;2.7;160;0.13
2013-09-11T05:00:00Z;2013-09-11T06:00:00Z;PT60M;11.2;-137;0;6.1;0;0;0;0;10.1;70.9;0;805.6;319;2.6;154;0.13
2013-09-11T06:00:00Z;2013-09-11T07:00:00Z;PT60M;10.5;-117;0;5.6;0;0;0;0;10;71.8;0;805.2;312;2.5;143;0.13
2013-09-11T07:00:00Z;2013-09-11T08:00:00Z;PT60M;9.9;-105;0;5;0;0;0;0;9.9;71.9;0;804.8;306;2.4;130;0.13
2013-09-11T08:00:00Z;2013-09-11T09:00:00Z;PT60M;9.3;-97;0;4.5;0;0;0;0;9.8;71.9;0;804.4;300;2.4;117;0.13
2013-09-11T09:00:00Z;2013-09-11T10:00:00Z;PT60M;9.4;-90;0;4.2;0;0;0;0;9.7;70.1;0;804.4;296;2.3;103;0.13
2013-09-11T10:00:00Z;2013-09-11T11:00:00Z;PT60M;10.2;-84;1.5;4.3;16;67;8;23;9.6;66.6;0;804.8;294;2.3;89;0.13
2013-09-11T11:00:00Z;2013-09-11T12:00:00Z;PT60M;11.1;-77;10.4;4.3;91;302;82;173;9.5;63.1;0;805.2;291;2.1;76;0.13
2013-09-11T12:00:00Z;2013-09-11T13:00:00Z;PT60M;13.5;-70;2.2;4.8;103;665;310;413;9.6;55.4;0;805.5;296;1.5;63;0.13
2013-09-11T13:00:00Z;2013-09-11T14:00:00Z;PT60M;17.6;-59;0;5.6;108;818;519;628;9.9;45.3;0;805.7;347;0.7;51;0.13
2013-09-11T14:00:00Z;2013-09-11T15:00:00Z;PT60M;21.6;-45;0;6.5;122;865;663;785;10.2;37.4;0;806;60;1.2;40;0.13
2013-09-11T15:00:00Z;2013-09-11T16:00:00Z;PT60M;24;-23;0;7.2;137;875;739;876;10.7;34.1;0;805.8;72;2;32;0.13
2013-09-11T16:00:00Z;2013-09-11T17:00:00Z;PT60M;24.6;6;0.6;7.9;153;853;736;890;11.3;34.4;0;805.3;73;2.5;30;0.13
2013-09-11T17:00:00Z;2013-09-11T18:00:00Z;PT60M;25.2;32;1;8.6;154;829;681;835;11.9;34.8;0;804.8;74;3;35;0.13
2013-09-11T18:00:00Z;2013-09-11T19:00:00Z;PT60M;25.1;51;0.5;9.1;126;825;594;720;12.5;36.2;0;804.4;74;3.2;44;0.13
2013-09-11T19:00:00Z;2013-09-11T20:00:00Z;PT60M;24.4;64;0.7;9.5;112;748;427;539;13.3;38.7;0;804.1;73;3;55;0.13
2013-09-11T20:00:00Z;2013-09-11T21:00:00Z;PT60M;23.7;73;5.4;9.9;110;500;197;307;14;41.5;0;803.8;72;2.8;68;0.13
2013-09-11T21:00:00Z;2013-09-11T22:00:00Z;PT60M;22.2;80;8.4;10.1;63;174;29;92;14.7;46.3;0;803.7;63;2.7;81;0.13
2013-09-11T22:00:00Z;2013-09-11T23:00:00Z;PT60M;19.9;87;0.1;10.3;1;6;1;2;15.4;53.8;0;804;47;2.8;95;0.13
2013-09-11T23:00:00Z;2013-09-12T00:00:00Z;PT60M;17.7;93;0;10.5;0;0;0;0;16;62.6;0;804.2;32;3;108;0.13
2013-09-12T00:00:00Z;2013-09-12T01:00:00Z;PT60M;16.1;100;0;10.5;0;0;0;0;16.6;69.4;0;804.4;19;3.1;122;0.13
2013-09-12T01:00:00Z;2013-09-12T02:00:00Z;PT60M;15.3;110;0;10.5;0;0;0;0;17.2;73;0;804.6;5;2.9;135;0.13
2013-09-12T02:00:00Z;2013-09-12T03:00:00Z;PT60M;14.5;124;0;10.5;0;0;0;0;17.7;76.6;0;804.7;351;3;147;0.13
2013-09-12T03:00:00Z;2013-09-12T04:00:00Z;PT60M;13.9;149;0;10.2;0;0;0;0;17.9;78.4;0;804.6;340;2.9;157;0.13
2013-09-12T04:00:00Z;2013-09-12T05:00:00Z;PT60M;13.4;-172;0;9.6;0;0;0;0;17.8;77.9;0;804.2;329;2.6;159;0.13
2013-09-12T05:00:00Z;2013-09-12T06:00:00Z;PT60M;12.9;-137;0;9.1;0;0;0;0;17.8;77.5;0;803.8;316;2.4;153;0.13
2013-09-12T06:00:00Z;2013-09-12T07:00:00Z;PT60M;12.3;-117;0;8.4;0;0;0;0;17.7;76.8;0;803.4;307;2.3;142;0.13
2013-09-12T07:00:00Z;2013-09-12T08:00:00Z;PT60M;11.5;-106;0;7.4;0;0;0;0;17.6;75.9;0;803.1;302;2.3;130;0.13
2013-09-12T08:00:00Z;2013-09-12T09:00:00Z;PT60M;10.8;-97;0;6.5;0;0;0;0;17.4;75;0;802.9;298;2.3;116;0.13
2013-09-12T09:00:00Z;2013-09-12T10:00:00Z;PT60M;10.8;-91;0;5.8;0;0;0;0;17.3;71.6;0;803;294;2.2;103;0.13
2013-09-12T10:00:00Z;2013-09-12T11:00:00Z;PT60M;11.5;-84;2;5.4;17;58;6;23;17.2;66.2;0;803.5;292;2;89;0.13
2013-09-12T11:00:00Z;2013-09-12T12:00:00Z;PT60M;12.3;-78;16.4;5;109;173;49;158;17.2;61;0;804.1;289;1.8;76;0.13
2013-09-12T12:00:00Z;2013-09-12T13:00:00Z;PT60M;14.4;-70;8.2;5.3;155;479;224;379;17;54.3;0;804.4;293;1.2;63;0.13
2013-09-12T13:00:00Z;2013-09-12T14:00:00Z;PT60M;18;-60;2.6;6.4;143;713;460;603;16.9;46.7;0;804.4;357;0.4;50;0.13
2013-09-12T14:00:00Z;2013-09-12T15:00:00Z;PT60M;21.6;-45;0;7.6;135;826;636;771;16.7;40.5;0;804.5;72;1.1;40;0.13
2013-09-12T15:00:00Z;2013-09-12T16:00:00Z;PT60M;23.7;-23;0;8.6;175;799;678;853;16.9;38.1;0;804.2;81;1.9;32;0.13
2013-09-12T16:00:00Z;2013-09-12T17:00:00Z;PT60M;24.3;6;1;9.4;207;754;654;861;17.5;38.8;0;803.6;84;2.5;30;0.13
2013-09-12T17:00:00Z;2013-09-12T18:00:00Z;PT60M;24.9;33;4.2;10.3;259;635;523;781;18;39.6;0;803;86;3.1;34;0.13
2013-09-12T18:00:00Z;2013-09-12T19:00:00Z;PT60M;25;52;0.1;10.8;184;701;507;691;18.8;40.9;0;802.6;87;3.3;44;0.13
2013-09-12T19:00:00Z;2013-09-12T20:00:00Z;PT60M;24.4;64;0.2;11;167;587;338;505;19.7;43;0;802.4;87;3.3;55;0.13
2013-09-12T20:00:00Z;2013-09-12T21:00:00Z;PT60M;23.8;74;4.2;11.2;141;332;134;275;20.6;45.2;0;802.3;86;3.2;68;0.13
2013-09-12T21:00:00Z;2013-09-12T22:00:00Z;PT60M;22.7;81;13.9;11.7;68;17;5;73;21.3;49.7;0;802.6;90;3.1;81;0.13
2013-09-12T22:00:00Z;2013-09-12T23:00:00Z;PT60M;21.2;87;9.5;12.4;1;0;0;1;21.6;57.1;0;803.5;98;2.9;95;0.13
2013-09-12T23:00:00Z;2013-09-13T00:00:00Z;PT60M;19.7;94;3.7;13.1;0;0;0;0;22;65.7;0;804.4;106;2.7;108;0.13
2013-09-13T00:00:00Z;2013-09-13T01:00:00Z;PT60M;18.5;101;0.1;13.4;0;0;0;0;22.6;72.5;0;805.1;112;2.5;122;0.13
2013-09-13T01:00:00Z;2013-09-13T02:00:00Z;PT60M;17.5;110;0;13.4;0;0;0;0;23.7;76.7;0;805.7;115;2.1;135;0.13
2013-09-13T02:00:00Z;2013-09-13T03:00:00Z;PT60M;16.6;125;0;13.3;0;0;0;0;24.7;81.1;0;806.2;119;1.7;147;0.13
2013-09-13T03:00:00Z;2013-09-13T04:00:00Z;PT60M;15.9;150;7.7;13.4;0;0;0;0;25.4;85.2;0;806.4;118;1.7;156;0.13
2013-09-13T04:00:00Z;2013-09-13T05:00:00Z;PT60M;15.4;-171;28;13.6;0;0;0;0;25.9;89;0;806.4;113;2.1;159;0.13
2013-09-13T05:00:00Z;2013-09-13T06:00:00Z;PT60M;15;-137;46;13.8;0;0;0;0;26.3;92.9;0;806.3;110;2.4;153;0.13
2013-09-13T06:00:00Z;2013-09-13T07:00:00Z;PT60M;14.4;-118;56.5;13.6;0;0;0;0;26.3;95.3;0;806.3;112;2.7;142;0.13
2013-09-13T07:00:00Z;2013-09-13T08:00:00Z;PT60M;13.6;-106;56.6;13;0;0;0;0;25.9;95.9;0;806.3;116;3;129;0.13
2013-09-13T08:00:00Z;2013-09-13T09:00:00Z;PT60M;12.9;-98;56.3;12.3;0;0;0;0;25.4;96.4;0;806.4;120;3.2;116;0.13
2013-09-13T09:00:00Z;2013-09-13T10:00:00Z;PT60M;12.2;-91;59.9;11.4;0;0;0;0;24.5;95.2;0;807.1;121;3.2;103;0.13
2013-09-13T10:00:00Z;2013-09-13T11:00:00Z;PT60M;11.6;-85;68.6;10.3;6;0;0;6;23.1;92.2;0;808.3;122;2.9;89;0.13
2013-09-13T11:00:00Z;2013-09-13T12:00:00Z;PT60M;11;-78;72.7;9.3;43;0;0;43;21.7;89.2;0;809.5;121;2.6;75;0.13
2013-09-13T12:00:00Z;2013-09-13T13:00:00Z;PT60M;10.9;-70;73.3;8.5;99;0;0;99;21.1;84.9;0;810.1;117;2.3;62;0.13
2013-09-13T13:00:00Z;2013-09-13T14:00:00Z;PT60M;11.4;-60;74.1;8;149;0;0;149;21;79.6;0;810.2;106;2.2;50;0.13
2013-09-13T14:00:00Z;2013-09-13T15:00:00Z;PT60M;12;-45;76;7.6;175;0;0;175;21;74.7;0;810.2;95;2.2;39;0.13
2013-09-13T15:00:00Z;2013-09-13T16:00:00Z;PT60M;12.3;-23;80.3;7.3;162;0;0;162;21;71.3;0;809.7;88;2.3;32;0.13
2013-09-13T16:00:00Z;2013-09-13T17:00:00Z;PT60M;12.6;6;85.3;7.1;124;0;0;124;20.8;69.3;0;808.9;87;2.6;30;0.13
2013-09-13T17:00:00Z;2013-09-13T18:00:00Z;PT60M;12.8;33;90;6.9;79;0;0;79;20.7;67.5;0;808;86;2.8;34;0.13
2013-09-13T18:00:00Z;2013-09-13T19:00:00Z;PT60M;12.6;52;90.3;6.6;63;0;0;63;20.6;66.8;0;807.3;87;3;43;0.13
2013-09-13T19:00:00Z;2013-09-13T20:00:00Z;PT60M;12.1;65;83.9;6.2;75;0;0;75;20.7;67.3;0;806.9;90;3.1;55;0.13
2013-09-13T20:00:00Z;2013-09-13T21:00:00Z;PT60M;11.5;74;79.3;5.7;54;0;0;54;20.8;67.8;0;806.5;93;3.1;68;0.13
2013-09-13T21:00:00Z;2013-09-13T22:00:00Z;PT60M;10.8;81;75.7;5.5;19;0;0;19;20.9;69.9;0;806.7;96;3;81;0.13
2013-09-13T22:00:00Z;2013-09-13T23:00:00Z;PT60M;10;88;67.6;5.5;0;0;0;0;20.9;73.9;0;807.5;99;2.8;95;0.13
2013-09-13T23:00:00Z;2013-09-14T00:00:00Z;PT60M;9.2;94;56.9;5.6;0;0;0;0;21;78;0;808.2;103;2.5;108;0.13
2013-09-14T00:00:00Z;2013-09-14T01:00:00Z;PT60M;8.5;101;44.5;5.4;0;0;0;0;20.8;81.1;0;808.7;104;2.2;122;0.13
2013-09-14T01:00:00Z;2013-09-14T02:00:00Z;PT60M;7.8;111;29.7;5.1;0;0;0;0;20.3;82.9;0;809;104;1.9;135;0.13
2013-09-14T02:00:00Z;2013-09-14T03:00:00Z;PT60M;7.1;125;12.9;4.7;0;0;0;0;19.8;84.7;0;809.3;104;1.7;147;0.13
2013-09-14T03:00:00Z;2013-09-14T04:00:00Z;PT60M;6.7;151;0.3;4.6;0;0;0;0;19.3;86.2;0;809.3;103;1.4;156;0.13
2013-09-14T04:00:00Z;2013-09-14T05:00:00Z;PT60M;6.5;-171;0;4.6;0;0;0;0;18.7;87.3;0;808.8;102;1.2;158;0.13
2013-09-14T05:00:00Z;2013-09-14T06:00:00Z;PT60M;6.4;-138;0;4.6;0;0;0;0;18;88.4;0;808.4;100;1.1;153;0.13
2013-09-14T06:00:00Z;2013-09-14T07:00:00Z;PT60M;6.2;-118;0;4.6;0;0;0;0;17.3;89;0;808;96;0.9;142;0.13
2013-09-14T07:00:00Z;2013-09-14T08:00:00Z;PT60M;6.1;-106;0;4.5;0;0;0;0;16.6;89.3;0;807.8;88;0.9;129;0.13
2013-09-14T08:00:00Z;2013-09-14T09:00:00Z;PT60M;6;-98;0;4.4;0;0;0;0;15.8;89.4;0;807.5;79;0.8;116;0.13
2013-09-14T09:00:00Z;2013-09-14T10:00:00Z;PT60M;6.3;-91;9.7;4.3;0;0;0;0;14.9;86.8;0;807.6;70;0.8;102;0.13
2013-09-14T10:00:00Z;2013-09-14T11:00:00Z;PT60M;7.2;-85;34.5;4.2;16;0;0;16;13.7;81.5;0;808.1;63;0.7;89;0.13
2013-09-14T11:00:00Z;2013-09-14T12:00:00Z;PT60M;8.1;-78;52.3;4.2;90;0;0;90;12.6;76.6;0;808.5;56;0.7;75;0.13
2013-09-14T12:00:00Z;2013-09-14T13:00:00Z;PT60M;9.2;-71;60.3;4.3;168;0;0;168;12.1;71.4;0;808.7;57;1;62;0.13
2013-09-14T13:00:00Z;2013-09-14T14:00:00Z;PT60M;10.5;-60;61.5;4.5;244;0;0;244;12.1;66.1;0;808.4;60;1.6;50;0.13
2013-09-14T14:00:00Z;2013-09-14T15:00:00Z;PT60M;11.9;-45;64.3;4.7;283;0;0;283;12.1;61.3;0;808.2;62;2.3;39;0.13
2013-09-14T15:00:00Z;2013-09-14T16:00:00Z;PT60M;13.1;-23;68.2;4.9;282;0;0;282;12.3;57.7;0;807.6;63;2.7;31;0.13
2013-09-14T16:00:00Z;2013-09-14T17:00:00Z;PT60M;14.1;7;69.1;5.2;281;0;0;281;12.8;55;0;806.7;64;2.9;29;0.13
2013-09-14T17:00:00Z;2013-09-14T18:00:00Z;PT60M;15;34;69.7;5.4;259;0;0;259;13.3;52.6;0;805.8;66;3.2;34;0.13
2013-09-14T18:00:00Z;2013-09-14T19:00:00Z;PT60M;15.2;53;69.9;5.4;220;0;0;220;13.9;52.2;0;805.2;70;3.3;43;0.13
2013-09-14T19:00:00Z;2013-09-14T20:00:00Z;PT60M;14.5;65;70.4;5.3;163;0;0;163;14.5;53.9;0;804.8;78;3.4;55;0.13
2013-09-14T20:00:00Z;2013-09-14T21:00:00Z;PT60M;13.8;74;71.7;5.1;94;0;0;94;15;55.7;0;804.4;86;3.5;68;0.13
2013-09-14T21:00:00Z;2013-09-14T22:00:00Z;PT60M;12.6;82;68.1;5;32;0;0;32;14.9;59.9;0;804.7;90;3.4;81;0.13
2013-09-14T22:00:00Z;2013-09-14T23:00:00Z;PT60M;10.9;88;47.9;5;1;0;0;1;14;67.2;0;805.7;94;2.8;95;0.13
2013-09-14T23:00:00Z;2013-09-15T00:00:00Z;PT60M;9.2;94;20.6;5;0;0;0;0;13.2;75.3;0;806.6;99;2.3;108;0.13
2013-09-15T00:00:00Z;2013-09-15T01:00:00Z;PT60M;7.9;102;0.4;4.7;0;0;0;0;12.4;80.2;0;807.2;100;1.8;122;0.13
2013-09-15T01:00:00Z;2013-09-15T02:00:00Z;PT60M;7.1;111;0;4.1;0;0;0;0;11.7;81;0;807.5;92;1.4;135;0.13
2013-09-15T02:00:00Z;2013-09-15T03:00:00Z;PT60M;6.4;126;0;3.5;0;0;0;0;11.1;81.8;0;807.7;78;1;147;0.13
2013-09-15T03:00:00Z;2013-09-15T04:00:00Z;PT60M;5.8;151;0;3;0;0;0;0;10.6;81.8;0;807.7;62;0.8;156;0.13
2013-09-15T04:00:00Z;2013-09-15T05:00:00Z;PT60M;5.5;-171;0;2.6;0;0;0;0;10.2;81.2;0;807.4;56;0.7;158;0.13
2013-09-15T05:00:00Z;2013-09-15T06:00:00Z;PT60M;5.2;-138;0;2.1;0;0;0;0;9.9;80.5;0;807.1;50;0.7;152;0.13
2013-09-15T06:00:00Z;2013-09-15T07:00:00Z;PT60M;4.9;-118;0;1.6;0;0;0;0;9.7;79.4;0;806.8;52;0.6;141;0.13
2013-09-15T07:00:00Z;2013-09-15T08:00:00Z;PT60M;4.4;-107;0;0.9;0;0;0;0;9.7;77.9;0;806.5;67;0.5;129;0.13
2013-09-15T08:00:00Z;2013-09-15T09:00:00Z;PT60M;4;-98;0;0.3;0;0;0;0;9.7;76.4;0;806.3;88;0.4;116;0.13
2013-09-15T09:00:00Z;2013-09-15T10:00:00Z;PT60M;4.4;-92;6.7;0.2;0;0;0;0;9.7;74.2;0;806.4;98;0.4;102;0.13
2013-09-15T10:00:00Z;2013-09-15T11:00:00Z;PT60M;5.4;-85;23.5;0.7;23;0;0;23;9.7;71.4;0;806.9;92;0.2;88;0.13
2013-09-15T11:00:00Z;2013-09-15T12:00:00Z;PT60M;6.5;-79;36.6;1.2;133;0;0;133;9.6;68.7;0;807.4;56;0.1;75;0.13
2013-09-15T12:00:00Z;2013-09-15T13:00:00Z;PT60M;8;-71;44.9;1.7;244;0;0;244;9.7;64.2;0;807.5;47;0.4;62;0.13
2013-09-15T13:00:00Z;2013-09-15T14:00:00Z;PT60M;10;-61;53;2.2;307;0;0;307;9.9;58.4;0;807.5;54;1;49;0.13
2013-09-15T14:00:00Z;2013-09-15T15:00:00Z;PT60M;11.9;-46;61.4;2.6;312;0;0;312;10.2;53.1;0;807.4;55;1.6;38;0.13
2013-09-15T15:00:00Z;2013-09-15T16:00:00Z;PT60M;13.4;-23;70.4;2.9;267;0;0;267;10.8;48.8;0;806.8;52;1.9;31;0.13
2013-09-15T16:00:00Z;2013-09-15T17:00:00Z;PT60M;14.7;7;75.9;2.9;222;0;0;222;12;45.1;0;805.9;43;1.7;29;0.13
2013-09-15T17:00:00Z;2013-09-15T18:00:00Z;PT60M;15.9;34;81.2;3;163;0;0;163;13.1;41.8;0;805;34;1.6;34;0.13
2013-09-15T18:00:00Z;2013-09-15T19:00:00Z;PT60M;16.2;53;82.7;2.9;127;0;0;127;13.8;41;0;804.4;40;1.6;43;0.13
2013-09-15T19:00:00Z;2013-09-15T20:00:00Z;PT60M;15.4;66;79.6;2.7;114;0;0;114;14.1;42.4;0;804.1;60;1.8;55;0.13
2013-09-15T20:00:00Z;2013-09-15T21:00:00Z;PT60M;14.5;75;77.7;2.4;75;0;0;75;14.3;44.1;0;803.8;75;2.2;68;0.13
2013-09-15T21:00:00Z;2013-09-15T22:00:00Z;PT60M;13;82;72.1;2.6;29;0;0;29;14.1;49.6;0;804.2;84;2.4;81;0.13
2013-09-15T22:00:00Z;2013-09-15T23:00:00Z;PT60M;10.6;88;51.2;3.3;1;0;0;1;13.4;60.4;0;805.3;92;2.3;94;0.13
2013-09-15T23:00:00Z;2013-09-16T00:00:00Z;PT60M;8.3;95;22;3.9;0;0;0;0;12.7;73.7;0;806.4;100;2.3;108;0.13
2013-09-16T00:00:00Z;2013-09-16T01:00:00Z;PT60M;6.8;102;0.4;3.9;0;0;0;0;12.1;81.8;0;807.1;103;2.2;122;0.13
2013-09-16T01:00:00Z;2013-09-16T02:00:00Z;PT60M;6.1;112;0;3.3;0;0;0;0;11.6;82;0;807.5;99;2;135;0.13
2013-09-16T02:00:00Z;2013-09-16T03:00:00Z;PT60M;5.4;126;0;2.6;0;0;0;0;11.1;82.2;0;807.8;95;1.7;146;0.13
2013-09-16T03:00:00Z;2013-09-16T04:00:00Z;PT60M;4.9;152;0;2;0;0;0;0;10.7;81.8;0;807.7;92;1.6;155;0.13
2013-09-16T04:00:00Z;2013-09-16T05:00:00Z;PT60M;4.5;-171;0;1.5;0;0;0;0;10.3;81;0;807.1;89;1.4;158;0.13
2013-09-16T05:00:00Z;2013-09-16T06:00:00Z;PT60M;4.1;-138;0;1;0;0;0;0;10;80.1;0;806.6;86;1.3;152;0.13
2013-09-16T06:00:00Z;2013-09-16T07:00:00Z;PT60M;3.7;-119;0;0.4;0;0;0;0;9.6;79.2;0;806.1;80;1.2;141;0.13
2013-09-16T07:00:00Z;2013-09-16T08:00:00Z;PT60M;3.3;-107;0;-0.2;0;0;0;0;9.2;78.1;0;805.7;73;1.1;129;0.13
2013-09-16T08:00:00Z;2013-09-16T09:00:00Z;PT60M;3;-99;0;-0.7;0;0;0;0;8.9;76.9;0;805.4;66;1.1;115;0.13
2013-09-16T09:00:00Z;2013-09-16T10:00:00Z;PT60M;3.2;-92;11.1;-0.7;0;0;0;0;8.7;75.6;0;805.4;68;1.2;102;0.13
2013-09-16T10:00:00Z;2013-09-16T11:00:00Z;PT60M;4;-86;39.1;-0.2;19;0;0;19;8.7;74.1;0;805.9;78;1.3;88;0.13
2013-09-16T11:00:00Z;2013-09-16T12:00:00Z;PT60M;4.9;-79;58.3;0.4;89;0;0;89;8.6;72.5;0;806.3;86;1.5;75;0.13
2013-09-16T12:00:00Z;2013-09-16T13:00:00Z;PT60M;6.1;-71;68.4;0.8;143;0;0;143;8.7;68.6;0;806.5;85;1.8;62;0.13
2013-09-16T13:00:00Z;2013-09-16T14:00:00Z;PT60M;7.7;-61;73.2;1;177;0;0;177;9;62.8;0;806.2;79;2;49;0.13
2013-09-16T14:00:00Z;2013-09-16T15:00:00Z;PT60M;9.3;-46;81;1.3;155;0;0;155;9.2;57.4;0;806;74;2.3;38;0.13
2013-09-16T15:00:00Z;2013-09-16T16:00:00Z;PT60M;10.7;-23;87.3;1.4;115;0;0;115;9.7;52.4;0;805.4;69;2.3;30;0.13
2013-09-16T16:00:00Z;2013-09-16T17:00:00Z;PT60M;12.1;7;88.2;1.3;110;0;0;110;10.4;47.7;0;804.4;60;2.2;28;0.13
2013-09-16T17:00:00Z;2013-09-16T18:00:00Z;PT60M;13.4;35;88.6;1.3;100;0;0;100;11.1;43.5;0;803.4;51;2;33;0.13
2013-09-16T18:00:00Z;2013-09-16T19:00:00Z;PT60M;13.7;54;86.6;1.1;99;0;0;99;11.6;42.4;0;802.9;57;2.1;43;0.13
2013-09-16T19:00:00Z;2013-09-16T20:00:00Z;PT60M;12.9;66;81.8;1;103;0;0;103;12;44.2;0;802.8;75;2.6;55;0.13
2013-09-16T20:00:00Z;2013-09-16T21:00:00Z;PT60M;12;75;78.5;0.8;74;0;0;74;12.3;46.2;0;802.8;87;3.1;67;0.13
2013-09-16T21:00:00Z;2013-09-16T22:00:00Z;PT60M;10.4;82;71.8;0.9;31;0;0;31;12.1;51.6;0;803.5;93;3.3;81;0.13
2013-09-16T22:00:00Z;2013-09-16T23:00:00Z;PT60M;8.2;89;51.1;1.3;1;0;0;1;11.2;61.9;0;805;99;2.8;94;0.13
2013-09-16T23:00:00Z;2013-09-17T00:00:00Z;PT60M;6;95;22.4;1.7;0;0;0;0;10.3;74.2;0;806.4;107;2.4;108;0.13
2013-09-17T00:00:00Z;2013-09-17T01:00:00Z;PT60M;4.3;103;0.4;1.5;0;0;0;0;9.6;82;0;807.6;111;2;122;0.13
2013-09-17T01:00:00Z;2013-09-17T02:00:00Z;PT60M;3.3;112;0;0.7;0;0;0;0;9.2;83;0;808.3;107;1.6;134;0.13
2013-09-17T02:00:00Z;2013-09-17T03:00:00Z;PT60M;2.4;127;0;-0.1;0;0;0;0;8.7;84;0;809.1;101;1.2;146;0.13
2013-09-17T03:00:00Z;2013-09-17T04:00:00Z;PT60M;1.7;152;0;-0.7;0;0;0;0;8.3;84.3;0;809.4;93;0.9;155;0.13
2013-09-17T04:00:00Z;2013-09-17T05:00:00Z;PT60M;1.2;-171;0;-1.2;0;0;0;0;8;84;0;809.2;87;0.9;157;0.13
2013-09-17T05:00:00Z;2013-09-17T06:00:00Z;PT60M;0.8;-139;0;-1.6;0;0;0;0;7.6;83.8;0;809;80;0.8;151;0.13
2013-09-17T06:00:00Z;2013-09-17T07:00:00Z;PT60M;0.4;-119;0;-2.1;0;0;0;0;7.3;83.1;0;808.9;76;0.8;141;0.13
2013-09-17T07:00:00Z;2013-09-17T08:00:00Z;PT60M;0.1;-107;0;-2.6;0;0;0;0;7.1;82.2;0;808.9;77;0.9;128;0.13
2013-09-17T08:00:00Z;2013-09-17T09:00:00Z;PT60M;-0.3;-99;0;-3.1;0;0;0;0;6.9;81.2;0;809;77;0.9;115;0.13
2013-09-17T09:00:00Z;2013-09-17T10:00:00Z;PT60M;0.1;-92;0;-2.9;0;0;0;0;6.7;80.4;0;809.2;80;1;102;0.13
2013-09-17T10:00:00Z;2013-09-17T11:00:00Z;PT60M;1.1;-86;16.8;-2;25;4;0;26;6.6;79.7;0;809.8;85;1.2;88;0.13
2013-09-17T11:00:00Z;2013-09-17T12:00:00Z;PT60M;2.2;-79;50;-1.1;113;0;0;113;6.5;79;0;810.3;88;1.5;74;0.13
2013-09-17T12:00:00Z;2013-09-17T13:00:00Z;PT60M;3.5;-72;45.9;-0.7;255;0;0;255;6.6;74.3;0;810.6;90;1.8;61;0.13
2013-09-17T13:00:00Z;2013-09-17T14:00:00Z;PT60M;4.9;-61;51.8;-0.8;320;0;0;320;7;66.4;0;810.6;90;2.4;49;0.13
2013-09-17T14:00:00Z;2013-09-17T15:00:00Z;PT60M;6.4;-46;66.9;-1;274;0;0;274;7.4;59.4;0;810.6;90;2.9;38;0.13
2013-09-17T15:00:00Z;2013-09-17T16:00:00Z;PT60M;7.6;-23;79.6;-0.9;188;0;0;188;7.9;55;0;810.1;89;3.3;30;0.13
2013-09-17T16:00:00Z;2013-09-17T17:00:00Z;PT60M;8.5;7;85.5;-0.6;137;0;0;137;8.5;52.5;0;809.1;89;3.7;28;0.13
2013-09-17T17:00:00Z;2013-09-17T18:00:00Z;PT60M;9.5;35;87.2;-0.4;112;0;0;112;9.2;50.3;0;808.2;89;4;33;0.13
